"10.0.2.15",45678,"152.199.21.141",443,3,188,45,0,0,2,128,1,60,34.175693674,0.013662658999997745,74948,35132
"10.0.2.15",45680,"152.199.21.141",443,3,188,46,0,0,2,128,1,60,34.177109892,0.012869714000004251,79566,37296
"10.0.2.15",34920,"52.222.214.4",443,12,819,47,0,0,6,426,6,393,35.162712799,54.915816145,62,57
"10.0.2.15",48014,"142.250.185.141",443,66,90467,48,0,0,30,2730,36,87737,35.89403359,0.3109328760000025,70240,2257387
"10.0.2.15",52502,"2.23.8.249",443,11,818,49,0,0,5,393,6,425,36.183761844,3.116880125999998,1008,1090
"10.0.2.15",57344,"13.32.110.90",443,12,819,50,0,0,6,426,6,393,36.183909182,53.908679307999996,63,58
"10.0.2.15",53194,"104.244.42.130",443,98,57053,51,0,0,49,16633,49,40420,36.271119268,63.70185582,2088,5076
"10.0.2.15",53196,"104.244.42.130",443,22,5325,52,0,0,11,1406,11,3919,36.271712145,0.498198115000001,22577,62930
"10.0.2.15",53198,"104.244.42.130",443,49,9384,53,0,0,25,3441,24,5943,36.273372282,60.672761865,453,783
"10.0.2.15",53200,"104.244.42.130",443,22,5323,54,0,0,11,1406,11,3917,36.274099352,0.49787952399999824,22591,62938
"10.0.2.15",37126,"142.250.185.202",443,29,4546,55,0,0,15,2288,14,2258,36.492432435,0.07814295000000016,234237,231166
"10.0.2.15",54862,"93.184.220.29",80,23,2318,56,0,0,12,1084,11,1234,36.584313136,81.972709858,105,120
"10.0.2.15",54864,"93.184.220.29",80,27,3657,57,0,0,14,1608,13,2049,36.584820361,83.505523705,154,196
"10.0.2.15",54866,"93.184.220.29",80,7,416,58,0,0,4,236,3,180,36.591677669,5.537724772000004,340,260
"10.0.2.15",45056,"52.222.236.95",443,12,819,59,0,0,6,426,6,393,37.199757473,53.872999447000005,63,58
"10.0.2.15",59752,"104.96.93.139",443,13,897,60,0,0,6,426,7,471,37.200352334,3.762075152999998,905,1001
"10.0.2.15",56650,"104.96.143.246",443,11,783,61,0,0,5,372,6,411,37.200853278,2.3219580880000024,1281,1416
"10.0.2.15",45756,"13.32.121.16",443,12,819,62,0,0,6,426,6,393,37.20144931,53.87020592499999,63,58
"10.0.2.15",37822,"104.244.42.3",443,25,7023,63,0,0,13,2269,12,4754,38.351457499,58.596503811,309,649
"10.0.2.15",37824,"104.244.42.3",443,21,6495,64,0,0,11,1955,10,4540,38.351994982,58.595572495999996,266,619
"10.0.2.15",57464,"142.251.37.99",443,20,6905,65,0,0,11,1406,9,5499,39.014184364,0.08330904799999672,135015,528057
"10.0.2.15",57466,"142.251.37.99",443,46,84730,66,0,0,22,2499,24,82231,39.014719372,58.978588231,338,11154
"10.0.2.15",50198,"142.250.185.78",443,41,13623,67,0,0,21,3764,20,9859,41.554446592,58.458230338,515,1349
"10.0.2.15",50200,"142.250.185.78",443,23,9512,68,0,0,12,1460,11,8052,41.554981309,0.12155640900000009,96087,529926
"10.0.2.15",39916,"142.250.186.174",443,8,519,69,0,0,4,279,4,240,42.115730956,0.015974393000000475,139723,120192
"10.0.2.15",32934,"91.198.174.192",443,287,248153,70,0,0,142,14401,145,233752,49.248109671,15.483603387999999,7440,120773
"10.0.2.15",45714,"152.199.21.141",443,76,57343,71,0,0,38,4287,38,53056,49.529703428,1.4252807890000057,24062,297799
"10.0.2.15",45716,"152.199.21.141",443,284,220446,72,0,0,142,15004,142,205442,50.947837784,8.646565447999997,13882,190079
"10.0.2.15",39094,"142.251.37.106",443,33,9819,73,0,0,17,2986,16,6833,58.563626053,0.1108283020000016,215540,493231
"10.0.2.15",40954,"91.198.174.208",443,210,362000,74,0,0,96,9972,114,352028,58.991337835,5.621288481000001,14191,500992
"10.0.2.15",45722,"152.199.21.141",443,94,52997,75,0,0,47,5489,47,47508,59.808781014,1.8610317740000042,23595,204222
"10.0.2.15",45724,"152.199.21.141",443,895,432054,76,0,0,444,55940,451,376114,61.825118218,30.25895034,14789,99438
"10.0.2.15",32948,"91.198.174.192",443,3,188,77,0,0,2,128,1,60,64.813872972,0.032552944000002526,31456,14745
"10.0.2.15",32950,"91.198.174.192",443,19,4971,78,0,0,10,2070,9,2901,65.059401938,4.680257873000002,3538,4958
"10.0.2.15",53502,"147.32.232.213",443,76,133156,79,0,0,38,3592,38,129564,77.697515238,0.7829957080000014,36700,1323777
"10.0.2.15",53504,"147.32.232.213",443,3,188,80,0,0,2,128,1,60,78.447918147,0.03189267999999856,32107,15050
"10.0.2.15",51766,"147.32.232.212",443,29,9251,81,0,0,15,2124,14,7127,78.923763884,0.40432711700000823,42025,141014
"10.0.2.15",51768,"147.32.232.212",443,25,7318,82,0,0,13,1530,12,5788,78.923926229,0.3865997519999951,31660,119772
"10.0.2.15",37966,"2.16.202.121",80,19,3694,83,0,0,10,1390,9,2304,79.137376065,41.465376602999996,268,444
"10.0.2.15",37968,"2.16.202.121",80,19,3695,84,0,0,10,1390,9,2305,79.13754862,41.465204078,268,444
"10.0.2.15",53514,"147.32.232.213",443,87,93456,85,0,0,41,5089,46,88367,79.504843023,4.957675951999988,8211,142594
"10.0.2.15",51776,"147.32.232.212",443,23,6567,86,0,0,12,1476,11,5091,79.529002938,0.4729493329999883,24966,86114
"10.0.2.15",51778,"147.32.232.212",443,27,9354,87,0,0,14,2110,13,7244,79.529373095,1.2722669540000027,13267,45550
"10.0.2.15",51780,"147.32.232.212",443,27,8584,88,0,0,14,2130,13,6454,79.536334618,0.6355770450000051,26810,81236
"10.0.2.15",51782,"147.32.232.212",443,21,6458,89,0,0,11,1422,10,5036,79.537128164,0.47933665500001155,23732,84049
"10.0.2.15",34190,"2.16.2.73",80,21,5107,90,0,0,11,1859,10,3248,79.795690937,34.214669605,434,759
"10.0.2.15",53526,"147.32.232.213",443,33,18782,91,0,0,17,2205,16,16577,84.48674787,0.05483997899999338,321663,2418235
"10.0.2.15",53528,"147.32.232.213",443,63,41841,92,0,0,32,3940,31,37901,92.911690655,9.470715452999997,3328,32015
"10.0.2.15",45058,"147.32.232.218",443,116,428528,93,0,0,56,6141,60,422387,103.910537161,12.323908280000012,3986,274190

