"2001:718:2:ce:21cd:e4a:be74:86cb",54373,2,355,0,0,1,109,1,246
"2001:718:2::214",53,4,755,0,0,2,537,2,218
"2001:718:2:ce:21cd:e4a:be74:86cb",63222,2,400,0,0,1,109,1,291
